Trait	Trait_Nickname	Tissue	TCSC_h2	TCSC_JKSE	TCSC_JKP	TCSC_FDRP	prop_h2g	prop_h2g_se
UKB_460K.cov_EDU_YEARS	Yrs Edu	Whole_Blood	 0.0019053427	0.001563242	1.114523e-01	0.4272340	0.0140098729750156	0.0114944251995379
UKB_460K.cov_EDU_YEARS	Yrs Edu	AllTissues	 0.0125074378	0.002813551	4.385850e-06	NA	0.091966454077022	0.0206878733235374
UKB_460K.lung_FVCzSMOKE	FVC	Adipose_Subcutaneous	-0.0042436624	0.003796695	8.681579e-01	0.9508396	-0.0181663630362208	0.0162529746029369
UKB_460K.lung_FVCzSMOKE	FVC	Adipose_Visceral_Omentum	-0.0022645126	0.004714851	6.844907e-01	0.8746270	-0.00969397514758408	0.0201834385759708
UKB_460K.lung_FVCzSMOKE	FVC	Artery_Aorta	 0.0173022167	0.010063838	4.278476e-02	0.3280165	0.074067708648074	0.0430814983500488
UKB_460K.lung_FVCzSMOKE	FVC	Artery_Tibial	 0.0043321797	0.004749176	1.808328e-01	0.4621281	0.018545289984483	0.0203303766465689
UKB_460K.lung_FVCzSMOKE	FVC	Brain_Limbic	 0.0008807353	0.003103917	3.883011e-01	0.7442439	0.003770271174492	0.0132873180601351
UKB_460K.lung_FVCzSMOKE	FVC	Brain_Cortex	-0.0006854278	0.002438057	6.106973e-01	0.8262375	-0.00293419416849346	0.0104368870524872
UKB_460K.lung_FVCzSMOKE	FVC	Brain_BasalGanglia	 0.0040067444	0.003201041	1.053396e-01	0.4038016	0.0171521593836529	0.013703088487436
UKB_460K.lung_FVCzSMOKE	FVC	Brain_Cerebellum	-0.0039745893	0.002758496	9.251870e-01	0.9672410	-0.0170145089704334	0.0118086288681577
UKB_460K.lung_FVCzSMOKE	FVC	Breast_Mammary_Tissue	 0.0014460992	0.003937025	3.566948e-01	0.7442439	0.00619049320119007	0.0168537032663208
UKB_460K.lung_FVCzSMOKE	FVC	Cells_Cultured_fibroblasts	 0.0088760065	0.003916608	1.171810e-02	0.2695163	0.0379966029692443	0.0167663033090462
UKB_460K.lung_FVCzSMOKE	FVC	Colon_Sigmoid	 0.0100527218	0.006571446	6.303834e-02	0.3578138	0.0430339117444842	0.0281311918841781
UKB_460K.lung_FVCzSMOKE	FVC	Colon_Transverse	-0.0086968767	0.002531843	9.997037e-01	0.9997037	-0.0372297803615989	0.0108383705177241
UKB_460K.lung_FVCzSMOKE	FVC	Esophagus_Mucosa	-0.0003549146	0.004062645	5.348075e-01	0.7687858	-0.00151932606592775	0.0173914594868232
UKB_460K.lung_FVCzSMOKE	FVC	Esophagus_Muscularis	 0.0050111365	0.006862723	2.326350e-01	0.5350606	0.0214517831615693	0.0293780945358568
UKB_460K.lung_FVCzSMOKE	FVC	Heart_Atrial_Appendage	-0.0034490576	0.003754935	8.208318e-01	0.9508396	-0.0147648012457967	0.0160742089098205
UKB_460K.lung_FVCzSMOKE	FVC	Heart_Left_Ventricle	 0.0032370841	0.003383021	1.693185e-01	0.4621281	0.0138573807228062	0.0144821117217061
UKB_460K.lung_FVCzSMOKE	FVC	Lung	 0.0040447543	0.004042159	1.585000e-01	0.4621281	0.0173148727136269	0.0173037646501577
UKB_460K.lung_FVCzSMOKE	FVC	Muscle_Skeletal	 0.0051048913	0.003594677	7.778562e-02	0.3578138	0.0218531307401997	0.015388171806255
UKB_460K.lung_FVCzSMOKE	FVC	Nerve_Tibial	 0.0087271292	0.004892668	3.723492e-02	0.3280165	0.0373592858032384	0.020944639221761
UKB_460K.lung_FVCzSMOKE	FVC	Skin_Not_Sun_Exposed_Suprapubic	-0.0049979439	0.004715898	8.553839e-01	0.9508396	-0.0213953077790302	0.0201879199169138
UKB_460K.lung_FVCzSMOKE	FVC	Skin_Sun_Exposed_Lower_leg	-0.0004109904	0.006496339	5.252222e-01	0.7687858	-0.0017593766860155	0.0278096715976199
UKB_460K.lung_FVCzSMOKE	FVC	Thyroid	 0.0000622703	0.004146727	4.940094e-01	0.7687858	0.000266568084585383	0.0177514018004565
UKB_460K.lung_FVCzSMOKE	FVC	Whole_Blood	-0.0002019307	0.002558377	5.314555e-01	0.7687858	-0.000864429563510766	0.010951958069227
UKB_460K.lung_FVCzSMOKE	FVC	AllTissues	 0.0438040635	0.005160670	1.050592e-17	NA	0.187517395307035	0.0220919075534962
PASS_Intelligence_SavageJansen2018	Intelligence	Adipose_Subcutaneous	 0.0001190271	0.003209947	4.852103e-01	0.8196154	0.000640274804842173	0.0172670648974231
PASS_Intelligence_SavageJansen2018	Intelligence	Adipose_Visceral_Omentum	-0.0002718382	0.003136591	5.345318e-01	0.8196154	-0.00146228210192242	0.0168724642303517
PASS_Intelligence_SavageJansen2018	Intelligence	Artery_Aorta	-0.0018014798	0.004086698	6.703267e-01	0.8373337	-0.00969058524063701	0.0219833161370754
PASS_Intelligence_SavageJansen2018	Intelligence	Artery_Tibial	-0.0001387779	0.003363411	5.164561e-01	0.8196154	-0.000746518879711345	0.0180925813683244
PASS_Intelligence_SavageJansen2018	Intelligence	Brain_Limbic	 0.0022194883	0.002176687	1.539440e-01	0.5901187	0.011939151835506	0.0117089127103366
PASS_Intelligence_SavageJansen2018	Intelligence	Brain_Cortex	 0.0000244265	0.001860750	4.947631e-01	0.8196154	0.000131395886315591	0.0100094145219944
PASS_Intelligence_SavageJansen2018	Intelligence	Brain_BasalGanglia	-0.0002140518	0.003125373	5.273016e-01	0.8196154	-0.00115143530317761	0.0168121207486653
PASS_Intelligence_SavageJansen2018	Intelligence	Brain_Cerebellum	 0.0090760473	0.004223453	1.581864e-02	0.1819143	0.0488222017051879	0.0227189509167548
PASS_Intelligence_SavageJansen2018	Intelligence	Breast_Mammary_Tissue	 0.0073971614	0.003844730	2.717891e-02	0.2083716	0.0397910778849378	0.0206817108337821
PASS_Intelligence_SavageJansen2018	Intelligence	Cells_Cultured_fibroblasts	 0.0021049599	0.003882786	2.938658e-01	0.7787009	0.0113230764493672	0.0208864230519797
PASS_Intelligence_SavageJansen2018	Intelligence	Colon_Sigmoid	 0.0019450279	0.003807030	3.047090e-01	0.7787009	0.0104627644595795	0.0204789138361907
PASS_Intelligence_SavageJansen2018	Intelligence	Colon_Transverse	-0.0016273124	0.002751359	7.228931e-01	0.8373337	-0.00875369769608774	0.0148002100863318
PASS_Intelligence_SavageJansen2018	Intelligence	Esophagus_Mucosa	-0.0037515687	0.003342821	8.691275e-01	0.8691275	-0.0201805741098699	0.0179818253468623
PASS_Intelligence_SavageJansen2018	Intelligence	Esophagus_Muscularis	 0.0019314101	0.003305879	2.795311e-01	0.7787009	0.0103895111188378	0.0177831025572079
PASS_Intelligence_SavageJansen2018	Intelligence	Heart_Atrial_Appendage	-0.0016868001	0.003158200	7.033644e-01	0.8373337	-0.00907369631774422	0.0169887052446769
PASS_Intelligence_SavageJansen2018	Intelligence	Heart_Left_Ventricle	-0.0000769579	0.002337755	5.131306e-01	0.8196154	-0.000413974705319487	0.0125753381382562
PASS_Intelligence_SavageJansen2018	Intelligence	Lung	-0.0029784398	0.002738467	8.616208e-01	0.8691275	-0.016021731166968	0.0147308614474272
PASS_Intelligence_SavageJansen2018	Intelligence	Muscle_Skeletal	 0.0056318842	0.002620430	1.580843e-02	0.1819143	0.0302952352317462	0.0140959119446027
PASS_Intelligence_SavageJansen2018	Intelligence	Nerve_Tibial	 0.0068758914	0.004479519	6.239657e-02	0.3587803	0.0369870437295496	0.0240963889122812
PASS_Intelligence_SavageJansen2018	Intelligence	Skin_Not_Sun_Exposed_Suprapubic	-0.0016081698	0.003978846	6.569598e-01	0.8373337	-0.00865072530708144	0.0214031518693651
PASS_Intelligence_SavageJansen2018	Intelligence	Skin_Sun_Exposed_Lower_leg	 0.0057008030	0.004290986	9.199774e-02	0.4231896	0.0306659657075172	0.0230822296931889
PASS_Intelligence_SavageJansen2018	Intelligence	Thyroid	-0.0020952827	0.003451152	7.281162e-01	0.8373337	-0.0112710205474666	0.0185645594300162
PASS_Intelligence_SavageJansen2018	Intelligence	Whole_Blood	-0.0024050700	0.002143325	8.690945e-01	0.8691275	-0.0129374394528931	0.0115294508016712
PASS_Intelligence_SavageJansen2018	Intelligence	AllTissues	 0.0243703779	0.004262861	5.424026e-09	NA	0.131094017984508	0.0229309346410546
UKB_460K.mental_NEUROTICISM	Neuroticism	Adipose_Subcutaneous	 5.734438e-04	0.002114315	3.931110e-01	0.8219595	0.00503462502208344	0.0185629055960544
UKB_460K.mental_NEUROTICISM	Neuroticism	Adipose_Visceral_Omentum	-2.289136e-03	0.002160431	8.553307e-01	0.9379788	-0.0200977660241886	0.0189677866677728
UKB_460K.mental_NEUROTICISM	Neuroticism	Artery_Aorta	 1.491007e-05	0.002061985	4.971153e-01	0.8795117	0.000130904949289701	0.0181034680247407
UKB_460K.mental_NEUROTICISM	Neuroticism	Artery_Tibial	 4.057236e-03	0.001983454	2.040078e-02	0.4187739	0.0356210381949277	0.0174139938031706
UKB_460K.mental_NEUROTICISM	Neuroticism	Brain_Limbic	-6.117907e-04	0.001532740	6.551080e-01	0.9379788	-0.00537129669262968	0.0134568955233735
UKB_460K.mental_NEUROTICISM	Neuroticism	Brain_Cortex	-1.421987e-03	0.001091696	9.036355e-01	0.9447098	-0.0124845196947672	0.00958468863635048
UKB_460K.mental_NEUROTICISM	Neuroticism	Brain_BasalGanglia	 1.279597e-03	0.001570154	2.075505e-01	0.6908844	0.0112343861148227	0.0137853696240025
UKB_460K.mental_NEUROTICISM	Neuroticism	Brain_Cerebellum	 3.819225e-03	0.002129015	3.641512e-02	0.4187739	0.0335313878889757	0.0186919662808231
UKB_460K.mental_NEUROTICISM	Neuroticism	Breast_Mammary_Tissue	-1.371656e-03	0.001407666	8.350757e-01	0.9379788	-0.0120426359030585	0.0123587866478175
UKB_460K.mental_NEUROTICISM	Neuroticism	Cells_Cultured_fibroblasts	 7.850502e-04	0.002107356	3.547497e-01	0.8219595	0.00689245150039313	0.0185018095756064
UKB_460K.mental_NEUROTICISM	Neuroticism	Colon_Sigmoid	 1.993275e-04	0.002120600	4.625562e-01	0.8795117	0.00175002199830381	0.0186180877284264
UKB_460K.mental_NEUROTICISM	Neuroticism	Colon_Transverse	-1.444881e-03	0.001357521	8.564154e-01	0.9379788	-0.0126855194331742	0.0119185350076759
UKB_460K.mental_NEUROTICISM	Neuroticism	Esophagus_Mucosa	-1.115503e-03	0.001714962	7.423004e-01	0.9379788	-0.0097937041537324	0.0150567304097082
UKB_460K.mental_NEUROTICISM	Neuroticism	Esophagus_Muscularis	 7.472850e-04	0.002137549	3.633198e-01	0.8219595	0.00656088666909769	0.0187668880544378
UKB_460K.mental_NEUROTICISM	Neuroticism	Heart_Atrial_Appendage	 2.416863e-03	0.002000358	1.134822e-01	0.6649798	0.0212191689262399	0.0175624055082493
UKB_460K.mental_NEUROTICISM	Neuroticism	Heart_Left_Ventricle	 2.264069e-03	0.002599755	1.919104e-01	0.6908844	0.0198776937617299	0.0228248859675965
UKB_460K.mental_NEUROTICISM	Neuroticism	Lung	-2.558139e-03	0.001580779	9.471986e-01	0.9471986	-0.0224595177590029	0.0138786540035666
UKB_460K.mental_NEUROTICISM	Neuroticism	Muscle_Skeletal	-3.531637e-04	0.002456485	5.571581e-01	0.8942260	-0.00310064708369739	0.0215670313075012
UKB_460K.mental_NEUROTICISM	Neuroticism	Nerve_Tibial	 1.559737e-03	0.002139695	2.330152e-01	0.6908844	0.0136939163457182	0.018785736534646
UKB_460K.mental_NEUROTICISM	Neuroticism	Skin_Not_Sun_Exposed_Suprapubic	-1.640910e-03	0.001933520	8.019660e-01	0.9379788	-0.0144065832695714	0.0169755963800263
UKB_460K.mental_NEUROTICISM	Neuroticism	Skin_Sun_Exposed_Lower_leg	 1.684968e-03	0.002388963	2.403076e-01	0.6908844	0.0147933942712717	0.020974213293355
UKB_460K.mental_NEUROTICISM	Neuroticism	Thyroid	 2.314113e-03	0.001933223	1.156487e-01	0.6649798	0.0203170602518225	0.0169729810829502
UKB_460K.mental_NEUROTICISM	Neuroticism	Whole_Blood	-3.812624e-04	0.001814988	5.831908e-01	0.8942260	-0.00334734285953208	0.0159349282984171
UKB_460K.mental_NEUROTICISM	Neuroticism	AllTissues	 8.527397e-03	0.002156020	3.824216e-05	NA	0.0748674030213217	0.0189290584050989
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Adipose_Subcutaneous	 0.0121571882	0.007564296	5.400740e-02	0.41405677	0.0521767733580378	0.0324647903201294
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Adipose_Visceral_Omentum	-0.0022440222	0.005342737	6.627622e-01	0.89667831	-0.00963099666318232	0.0229302035027539
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Artery_Aorta	 0.0202140653	0.006628745	1.146281e-03	0.02636446	0.0867556452520378	0.0284495475182993
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Artery_Tibial	 0.0146868168	0.007298747	2.209742e-02	0.25412028	0.0630335486868051	0.0313250927721159
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Brain_Limbic	-0.0052045324	0.003541528	9.291612e-01	0.96670929	-0.022337048783465	0.0151996914365155
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Brain_Cortex	 0.0045626776	0.007064800	2.591939e-01	0.74518252	0.0195823071010365	0.0303210307061932
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Brain_BasalGanglia	-0.0050545415	0.004002388	8.966841e-01	0.96670929	-0.0216933109475339	0.0171776325160958
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Brain_Cerebellum	 0.0036515140	0.009107066	3.442270e-01	0.76057107	0.0156717338977463	0.039086118489287
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Breast_Mammary_Tissue	-0.0056432832	0.005067769	8.672668e-01	0.96670929	-0.0242200993677201	0.0217500821895632
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Cells_Cultured_fibroblasts	 0.0040981518	0.004180682	1.634791e-01	0.74518252	0.0175886341605112	0.0179428408556561
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Colon_Sigmoid	-0.0002581705	0.006076219	5.169454e-01	0.86542508	-0.00110802788213946	0.0260781918615616
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Colon_Transverse	-0.0071691766	0.003907996	9.667093e-01	0.96670929	-0.0307689983632836	0.0167725157701336
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Esophagus_Mucosa	-0.0053009258	0.003514624	9.342545e-01	0.96670929	-0.0227507546628758	0.0150842215639676
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Esophagus_Muscularis	 0.0011451879	0.007668595	4.406447e-01	0.84456908	0.00491496958058429	0.0329124255503068
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Heart_Atrial_Appendage	-0.0015707098	0.008186293	5.760783e-01	0.86542508	-0.00674124393830987	0.0351343032916907
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Heart_Left_Ventricle	 0.0210072925	0.025182770	2.020861e-01	0.74518252	0.0901600534883588	0.10808055667506
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Lung	 0.0041447795	0.011894928	3.637514e-01	0.76057107	0.0177887530251114	0.0510511912183502
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Muscle_Skeletal	-0.0013927842	0.005385497	6.020348e-01	0.86542508	-0.00597761444331446	0.023113720881421
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Nerve_Tibial	 0.0060314619	0.008775317	2.459402e-01	0.74518252	0.025886102374413	0.0376623065541883
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Skin_Not_Sun_Exposed_Suprapubic	-0.0067628121	0.003844683	9.607116e-01	0.96670929	-0.0290249446775159	0.0165007868370256
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Skin_Sun_Exposed_Lower_leg	-0.0004464623	0.004533590	5.392239e-01	0.86542508	-0.00191614733220069	0.0194574685900715
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Thyroid	 0.0032373518	0.006509817	3.094877e-01	0.76057107	0.0138942136708144	0.0279391301154567
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Whole_Blood	 0.0058334171	0.005042605	1.236717e-01	0.71111227	0.0250361249380882	0.0216420808807978
UKB_460K.bp_DIASTOLICadjMEDz	DBP	AllTissues	 0.0597224837	0.005546784	2.462754e-27	NA	0.256319672472003	0.0238059417102317
UKB_460K.blood_WHITE_COUNT	WBC Count	Adipose_Subcutaneous	-0.0002430522	0.006455373	5.150171e-01	0.864964263	-0.00106930124136802	0.0284002343042665
UKB_460K.blood_WHITE_COUNT	WBC Count	Adipose_Visceral_Omentum	-0.0049627811	0.005053751	8.369500e-01	0.930713809	-0.0218336168957191	0.0222338365483889
UKB_460K.blood_WHITE_COUNT	WBC Count	Artery_Aorta	-0.0021397706	0.005268314	6.576869e-01	0.864964263	-0.00941386101478636	0.0231777990627317
UKB_460K.blood_WHITE_COUNT	WBC Count	Artery_Tibial	-0.0017356925	0.005434924	6.252729e-01	0.864964263	-0.00763613072507523	0.0239107958936216
UKB_460K.blood_WHITE_COUNT	WBC Count	Brain_Limbic	-0.0003680104	0.004246056	5.345335e-01	0.864964263	-0.00161905155479964	0.0186804030900654
UKB_460K.blood_WHITE_COUNT	WBC Count	Brain_Cortex	-0.0006900619	0.003552516	5.770084e-01	0.864964263	-0.00303590815593359	0.0156291933606274
UKB_460K.blood_WHITE_COUNT	WBC Count	Brain_BasalGanglia	-0.0039011208	0.003767380	8.497822e-01	0.930713809	-0.0171628717619354	0.0165744842185364
UKB_460K.blood_WHITE_COUNT	WBC Count	Brain_Cerebellum	 0.0001051616	0.005439380	4.922876e-01	0.864964263	0.000462655336500453	0.0239304023486264
UKB_460K.blood_WHITE_COUNT	WBC Count	Breast_Mammary_Tissue	 0.0016408982	0.006926970	4.063728e-01	0.864964263	0.00721908561769938	0.0304750093149803
UKB_460K.blood_WHITE_COUNT	WBC Count	Cells_Cultured_fibroblasts	 0.0223332186	0.011880521	3.006643e-02	0.298210936	0.0982543713416977	0.0522680196243071
UKB_460K.blood_WHITE_COUNT	WBC Count	Colon_Sigmoid	-0.0051722911	0.004024306	9.006498e-01	0.938046009	-0.0227553503590264	0.0177048203301864
UKB_460K.blood_WHITE_COUNT	WBC Count	Colon_Transverse	 0.0041873130	0.005050479	2.035261e-01	0.668728701	0.0184219665332132	0.0222194433149482
UKB_460K.blood_WHITE_COUNT	WBC Count	Esophagus_Mucosa	-0.0004728303	0.004372493	5.430567e-01	0.864964263	-0.00208020379029308	0.0192366599938233
UKB_460K.blood_WHITE_COUNT	WBC Count	Esophagus_Muscularis	-0.0031333864	0.004335520	7.650754e-01	0.926143919	-0.0137852457854222	0.0190739988940015
UKB_460K.blood_WHITE_COUNT	WBC Count	Heart_Atrial_Appendage	-0.0024300818	0.005292830	6.769286e-01	0.864964263	-0.0106910769908349	0.0232856585084933
UKB_460K.blood_WHITE_COUNT	WBC Count	Heart_Left_Ventricle	 0.0105004299	0.005953871	3.889708e-02	0.298210936	0.0461963478788592	0.026193888010904
UKB_460K.blood_WHITE_COUNT	WBC Count	Lung	-0.0070201802	0.004562779	9.380460e-01	0.938046009	-0.0308850864967372	0.0200738202664791
UKB_460K.blood_WHITE_COUNT	WBC Count	Muscle_Skeletal	 0.0004858708	0.004076957	4.525684e-01	0.864964263	0.00213757501221214	0.0179364594847753
UKB_460K.blood_WHITE_COUNT	WBC Count	Nerve_Tibial	 0.0163834850	0.013631503	1.147043e-01	0.515934326	0.0720786843893841	0.0599714186595495
UKB_460K.blood_WHITE_COUNT	WBC Count	Skin_Not_Sun_Exposed_Suprapubic	 0.0099326345	0.006680923	6.854492e-02	0.394133283	0.0436983481432708	0.0293925325471296
UKB_460K.blood_WHITE_COUNT	WBC Count	Skin_Sun_Exposed_Lower_leg	-0.0022725518	0.007127933	6.250698e-01	0.864964263	-0.00999802811376846	0.0313591442570971
UKB_460K.blood_WHITE_COUNT	WBC Count	Thyroid	 0.0055426959	0.005016261	1.345916e-01	0.515934326	0.0243849359488835	0.0220689001734011
UKB_460K.blood_WHITE_COUNT	WBC Count	Whole_Blood	 0.0468476918	0.011465782	2.195600e-05	0.000504988	0.20610511136695	0.0504433872817594
